Year,UNIT_MEASURE,Sex,AGE,Municipality,Value
2013,Number,Both sexes,70-74,Šamac,986.0
2013,Number,M,70-74,Šamac,417.0
2013,Number,F,70-74,Šamac,569.0
2013,Number,Both sexes,70-74,Šekovići,281.0
2013,Number,M,70-74,Šekovići,123.0
2013,Number,F,70-74,Šekovići,158.0
2013,Number,Both sexes,70-74,Šipovo,423.0
2013,Number,M,70-74,Šipovo,176.0
2013,Number,F,70-74,Šipovo,247.0
2013,Number,Both sexes,70-74,Široki Brijeg,1227.0
2013,Number,M,70-74,Široki Brijeg,535.0
2013,Number,F,70-74,Široki Brijeg,692.0
2013,Number,Both sexes,70-74,Teočak,224.0
2013,Number,M,70-74,Teočak,96.0
2013,Number,F,70-74,Teočak,128.0
2013,Number,Both sexes,70-74,Teslić,1870.0
2013,Number,M,70-74,Teslić,780.0
2013,Number,F,70-74,Teslić,1090.0
2013,Number,Both sexes,70-74,Tešanj,1134.0
2013,Number,M,70-74,Tešanj,507.0
2013,Number,F,70-74,Tešanj,627.0
2013,Number,Both sexes,70-74,Tomislavgrad,1276.0
2013,Number,M,70-74,Tomislavgrad,573.0
2013,Number,F,70-74,Tomislavgrad,703.0
2013,Number,Both sexes,70-74,Travnik,1881.0
2013,Number,M,70-74,Travnik,803.0
2013,Number,F,70-74,Travnik,1078.0
2013,Number,Both sexes,70-74,Trebinje,1365.0
2013,Number,M,70-74,Trebinje,583.0
2013,Number,F,70-74,Trebinje,782.0
2013,Number,Both sexes,70-74,Trnovo - FBIH,113.0
2013,Number,M,70-74,Trnovo - FBIH,52.0
2013,Number,F,70-74,Trnovo - FBIH,61.0
2013,Number,Both sexes,70-74,Trnovo - RS,122.0
2013,Number,M,70-74,Trnovo - RS,46.0
2013,Number,F,70-74,Trnovo - RS,76.0
2013,Number,Both sexes,70-74,Tuzla,4824.0
2013,Number,M,70-74,Tuzla,1996.0
2013,Number,F,70-74,Tuzla,2828.0
2013,Number,Both sexes,70-74,Ugljevik,675.0
2013,Number,M,70-74,Ugljevik,303.0
2013,Number,F,70-74,Ugljevik,372.0
2013,Number,Both sexes,70-74,Usora,321.0
2013,Number,M,70-74,Usora,125.0
2013,Number,F,70-74,Usora,196.0
2013,Number,Both sexes,70-74,Vareš,514.0
2013,Number,M,70-74,Vareš,191.0
2013,Number,F,70-74,Vareš,323.0
2013,Number,Both sexes,70-74,Velika Kladuša,1141.0
2013,Number,M,70-74,Velika Kladuša,474.0
2013,Number,F,70-74,Velika Kladuša,667.0
2013,Number,Both sexes,70-74,Visoko,1431.0
2013,Number,M,70-74,Visoko,649.0
2013,Number,F,70-74,Visoko,782.0
2013,Number,Both sexes,70-74,Višegrad,575.0
2013,Number,M,70-74,Višegrad,235.0
2013,Number,F,70-74,Višegrad,340.0
2013,Number,Both sexes,70-74,Vitez,841.0
2013,Number,M,70-74,Vitez,332.0
2013,Number,F,70-74,Vitez,509.0
2013,Number,Both sexes,70-74,Vlasenica,343.0
2013,Number,M,70-74,Vlasenica,134.0
2013,Number,F,70-74,Vlasenica,209.0
2013,Number,Both sexes,70-74,Sarajevo - Vogošća,721.0
2013,Number,M,70-74,Sarajevo - Vogošća,310.0
2013,Number,F,70-74,Sarajevo - Vogošća,411.0
2013,Number,Both sexes,70-74,Vukosavlje,242.0
2013,Number,M,70-74,Vukosavlje,114.0
2013,Number,F,70-74,Vukosavlje,128.0
2013,Number,Both sexes,70-74,Zavidovići,1028.0
2013,Number,M,70-74,Zavidovići,463.0
2013,Number,F,70-74,Zavidovići,565.0
2013,Number,Both sexes,70-74,Zenica,3858.0
2013,Number,M,70-74,Zenica,1646.0
2013,Number,F,70-74,Zenica,2212.0
2013,Number,Both sexes,70-74,Zvornik,2025.0
2013,Number,M,70-74,Zvornik,853.0
2013,Number,F,70-74,Zvornik,1172.0
2013,Number,Both sexes,70-74,Žepče,891.0
2013,Number,M,70-74,Žepče,370.0
2013,Number,F,70-74,Žepče,521.0
2013,Number,Both sexes,70-74,Živinice,1513.0
2013,Number,M,70-74,Živinice,682.0
2013,Number,F,70-74,Živinice,831.0
2013,Number,Both sexes,75-79,Banja Luka,6357.0
2013,Number,M,75-79,Banja Luka,2649.0
2013,Number,F,75-79,Banja Luka,3708.0
2013,Number,Both sexes,75-79,Banovići,418.0
2013,Number,M,75-79,Banovići,157.0
2013,Number,F,75-79,Banovići,261.0
2013,Number,Both sexes,75-79,Berkovići,130.0
2013,Number,M,75-79,Berkovići,57.0
2013,Number,F,75-79,Berkovići,73.0
2013,Number,Both sexes,75-79ać,1673,
2013,Number,M,75-79ać,644,
2013,Number,F,75-79ać,1029,
2013,Number,Both sexes,75-79,Bijeljina,4256.0
2013,Number,M,75-79,Bijeljina,1803.0
2013,Number,F,75-79,Bijeljina,2453.0
2013,Number,Both sexes,75-79,Bileća,453.0
2013,Number,M,75-79,Bileća,184.0
2013,Number,F,75-79,Bileća,269.0
2013,Number,Both sexes,75-79,Bosanska Krupa,695.0
2013,Number,M,75-79,Bosanska Krupa,275.0
2013,Number,F,75-79,Bosanska Krupa,420.0
2013,Number,Both sexes,75-79,Bosanski Petrovac,489.0
2013,Number,M,75-79,Bosanski Petrovac,201.0
2013,Number,F,75-79,Bosanski Petrovac,288.0
2013,Number,Both sexes,75-79,Bosansko Grahovo,214.0
2013,Number,M,75-79,Bosansko Grahovo,93.0
2013,Number,F,75-79,Bosansko Grahovo,121.0
2013,Number,Both sexes,75-79,Bratunac,534.0
2013,Number,M,75-79,Bratunac,172.0
2013,Number,F,75-79,Bratunac,362.0
2013,Number,Both sexes,75-79,Brčko,2863.0
2013,Number,M,75-79,Brčko,1143.0
2013,Number,F,75-79,Brčko,1720.0
2013,Number,Both sexes,75-79,Breza,396.0
2013,Number,M,75-79,Breza,168.0
2013,Number,F,75-79,Breza,228.0
2013,Number,Both sexes,75-79,Brod,591.0
2013,Number,M,75-79,Brod,213.0
2013,Number,F,75-79,Brod,378.0
2013,Number,Both sexes,75-79,Bugojno,843.0
2013,Number,M,75-79,Bugojno,348.0
2013,Number,F,75-79,Bugojno,495.0
2013,Number,Both sexes,75-79,Busovača,433.0
2013,Number,M,75-79,Busovača,201.0
2013,Number,F,75-79,Busovača,232.0
2013,Number,Both sexes,75-79,Bužim,284.0
2013,Number,M,75-79,Bužim,124.0
2013,Number,F,75-79,Bužim,160.0
2013,Number,Both sexes,75-79,Cazin,1116.0
2013,Number,M,75-79,Cazin,438.0
2013,Number,F,75-79,Cazin,678.0
2013,Number,Both sexes,75-79,Sarajevo - Centar,2282.0
2013,Number,M,75-79,Sarajevo - Centar,919.0
2013,Number,F,75-79,Sarajevo - Centar,1363.0
2013,Number,Both sexes,75-79,Čajniče,229.0
2013,Number,M,75-79,Čajniče,87.0
2013,Number,F,75-79,Čajniče,142.0
2013,Number,Both sexes,75-79,Čapljina,1115.0
2013,Number,M,75-79,Čapljina,447.0
2013,Number,F,75-79,Čapljina,668.0
2013,Number,Both sexes,75-79,Čelić,369.0
2013,Number,M,75-79,Čelić,150.0
2013,Number,F,75-79,Čelić,219.0
2013,Number,Both sexes,75-79,Čelinac,497.0
2013,Number,M,75-79,Čelinac,190.0
2013,Number,F,75-79,Čelinac,307.0
2013,Number,Both sexes,75-79,Čitluk,710.0
2013,Number,M,75-79,Čitluk,309.0
2013,Number,F,75-79,Čitluk,401.0
2013,Number,Both sexes,75-79,Derventa,1212.0
2013,Number,M,75-79,Derventa,472.0
2013,Number,F,75-79,Derventa,740.0
2013,Number,Both sexes,75-79,Doboj,2937.0
2013,Number,M,75-79,Doboj,1170.0
2013,Number,F,75-79,Doboj,1767.0
2013,Number,Both sexes,75-79,Doboj-Istok,251.0
2013,Number,M,75-79,Doboj-Istok,114.0
2013,Number,F,75-79,Doboj-Istok,137.0
2013,Number,Both sexes,75-79,Doboj-Jug,73.0
2013,Number,M,75-79,Doboj-Jug,28.0
2013,Number,F,75-79,Doboj-Jug,45.0
2013,Number,Both sexes,75-79,Dobretići,50.0
2013,Number,M,75-79,Dobretići,25.0
2013,Number,F,75-79,Dobretići,25.0
2013,Number,Both sexes,75-79,Domaljevac-Šamac,149.0
2013,Number,M,75-79,Domaljevac-Šamac,58.0
2013,Number,F,75-79,Domaljevac-Šamac,91.0
2013,Number,Both sexes,75-79,Donji Vakuf,306.0
2013,Number,M,75-79,Donji Vakuf,128.0
2013,Number,F,75-79,Donji Vakuf,178.0
2013,Number,Both sexes,75-79,Donji Žabar,191.0
2013,Number,M,75-79,Donji Žabar,82.0
2013,Number,F,75-79,Donji Žabar,109.0
2013,Number,Both sexes,75-79,Drvar,563.0
2013,Number,M,75-79,Drvar,220.0
2013,Number,F,75-79,Drvar,343.0
2013,Number,Both sexes,75-79,Foča - FBIH,121.0
2013,Number,M,75-79,Foča - FBIH,46.0
2013,Number,F,75-79,Foča - FBIH,75.0
2013,Number,Both sexes,75-79,Foča - RS,897.0
2013,Number,M,75-79,Foča - RS,380.0
2013,Number,F,75-79,Foča - RS,517.0
2013,Number,Both sexes,75-79,Fojnica,340.0
2013,Number,M,75-79,Fojnica,144.0
2013,Number,F,75-79,Fojnica,196.0
2013,Number,Both sexes,75-79,Gacko,356.0
2013,Number,M,75-79,Gacko,142.0
2013,Number,F,75-79,Gacko,214.0
2013,Number,Both sexes,75-79,Glamoč,250.0
2013,Number,M,75-79,Glamoč,110.0
2013,Number,F,75-79,Glamoč,140.0
2013,Number,Both sexes,75-79,Goražde,859.0
2013,Number,M,75-79,Goražde,370.0
2013,Number,F,75-79,Goražde,489.0
2013,Number,Both sexes,75-79,Gornji Vakuf-Uskoplje,467.0
2013,Number,M,75-79,Gornji Vakuf-Uskoplje,212.0
2013,Number,F,75-79,Gornji Vakuf-Uskoplje,255.0
2013,Number,Both sexes,75-79,Gračanica,1095.0
2013,Number,M,75-79,Gračanica,463.0
2013,Number,F,75-79,Gračanica,632.0
2013,Number,Both sexes,75-79,Gradačac,1048.0
2013,Number,M,75-79,Gradačac,434.0
2013,Number,F,75-79,Gradačac,614.0
2013,Number,Both sexes,75-79,Gradiška,2096.0
2013,Number,M,75-79,Gradiška,821.0
2013,Number,F,75-79,Gradiška,1275.0
2013,Number,Both sexes,75-79,Grude,711.0
2013,Number,M,75-79,Grude,267.0
2013,Number,F,75-79,Grude,444.0
2013,Number,Both sexes,75-79,Sarajevo - Hadžići,602.0
2013,Number,M,75-79,Sarajevo - Hadžići,240.0
2013,Number,F,75-79,Sarajevo - Hadžići,362.0
2013,Number,Both sexes,75-79,Han Pijesak,221.0
2013,Number,M,75-79,Han Pijesak,77.0
2013,Number,F,75-79,Han Pijesak,144.0
2013,Number,Both sexes,75-79,Sarajevo - Ilidža,1853.0
2013,Number,M,75-79,Sarajevo - Ilidža,775.0
2013,Number,F,75-79,Sarajevo - Ilidža,1078.0
2013,Number,Both sexes,75-79,Sarajevo - Ilijaš,513.0
2013,Number,M,75-79,Sarajevo - Ilijaš,220.0
2013,Number,F,75-79,Sarajevo - Ilijaš,293.0
2013,Number,Both sexes,75-79,Istočna Ilidža,558.0
2013,Number,M,75-79,Istočna Ilidža,227.0
2013,Number,F,75-79,Istočna Ilidža,331.0
2013,Number,Both sexes,75-79,Istočni Drvar,2.0
2013,Number,M,75-79,Istočni Drvar,1.0
2013,Number,F,75-79,Istočni Drvar,1.0
2013,Number,Both sexes,75-79,Istočni Mostar,21.0
2013,Number,M,75-79,Istočni Mostar,8.0
2013,Number,F,75-79,Istočni Mostar,13.0
2013,Number,Both sexes,75-79,Istočni Stari Grad,84.0
2013,Number,M,75-79,Istočni Stari Grad,33.0
2013,Number,F,75-79,Istočni Stari Grad,51.0
2013,Number,Both sexes,75-79,Istočno Novo Sarajevo,404.0
2013,Number,M,75-79,Istočno Novo Sarajevo,155.0
2013,Number,F,75-79,Istočno Novo Sarajevo,249.0
2013,Number,Both sexes,75-79,Jablanica,300.0
2013,Number,M,75-79,Jablanica,109.0
2013,Number,F,75-79,Jablanica,191.0
2013,Number,Both sexes,75-79,Jajce,759.0
2013,Number,M,75-79,Jajce,332.0
2013,Number,F,75-79,Jajce,427.0
2013,Number,Both sexes,75-79,Jezero,44.0
2013,Number,M,75-79,Jezero,19.0
2013,Number,F,75-79,Jezero,25.0
2013,Number,Both sexes,75-79,Kakanj,936.0
2013,Number,M,75-79,Kakanj,401.0
2013,Number,F,75-79,Kakanj,535.0
2013,Number,Both sexes,75-79,Kalesija,533.0
2013,Number,M,75-79,Kalesija,206.0
2013,Number,F,75-79,Kalesija,327.0
2013,Number,Both sexes,75-79,Kalinovik,136.0
2013,Number,M,75-79,Kalinovik,53.0
2013,Number,F,75-79,Kalinovik,83.0
2013,Number,Both sexes,75-79,Kiseljak,606.0
2013,Number,M,75-79,Kiseljak,271.0
2013,Number,F,75-79,Kiseljak,335.0
2013,Number,Both sexes,75-79,Kladanj,290.0
2013,Number,M,75-79,Kladanj,119.0
2013,Number,F,75-79,Kladanj,171.0
2013,Number,Both sexes,75-79,Ključ,501.0
2013,Number,M,75-79,Ključ,222.0
2013,Number,F,75-79,Ključ,279.0
2013,Number,Both sexes,75-79,Kneževo,347.0
2013,Number,M,75-79,Kneževo,131.0
2013,Number,F,75-79,Kneževo,216.0
2013,Number,Both sexes,75-79,Konjic,889.0
2013,Number,M,75-79,Konjic,367.0
2013,Number,F,75-79,Konjic,522.0
2013,Number,Both sexes,75-79,Kostajnica,246.0
2013,Number,M,75-79,Kostajnica,110.0
2013,Number,F,75-79,Kostajnica,136.0
2013,Number,Both sexes,75-79,Kotor Varoš,554.0
2013,Number,M,75-79,Kotor Varoš,221.0
2013,Number,F,75-79,Kotor Varoš,333.0
2013,Number,Both sexes,75-79,Kozarska Dubica,1250.0
2013,Number,M,75-79,Kozarska Dubica,496.0
2013,Number,F,75-79,Kozarska Dubica,754.0
2013,Number,Both sexes,75-79,Kreševo,193.0
2013,Number,M,75-79,Kreševo,80.0
2013,Number,F,75-79,Kreševo,113.0
2013,Number,Both sexes,75-79,Krupa Na Uni,124.0
2013,Number,M,75-79,Krupa Na Uni,47.0
2013,Number,F,75-79,Krupa Na Uni,77.0
2013,Number,Both sexes,75-79,Kupres - FBIH,210.0
2013,Number,M,75-79,Kupres - FBIH,95.0
2013,Number,F,75-79,Kupres - FBIH,115.0
2013,Number,Both sexes,75-79,Kupres - RS,42.0
2013,Number,M,75-79,Kupres - RS,17.0
2013,Number,F,75-79,Kupres - RS,25.0
2013,Number,Both sexes,75-79,Laktaši,1142.0
2013,Number,M,75-79,Laktaši,459.0
2013,Number,F,75-79,Laktaši,683.0
2013,Number,Both sexes,75-79,Livno,1253.0
2013,Number,M,75-79,Livno,515.0
2013,Number,F,75-79,Livno,738.0
2013,Number,Both sexes,75-79,Lopare,789.0
2013,Number,M,75-79,Lopare,317.0
2013,Number,F,75-79,Lopare,472.0
2013,Number,Both sexes,75-79,Lukavac,1357.0
2013,Number,M,75-79,Lukavac,580.0
2013,Number,F,75-79,Lukavac,777.0
2013,Number,Both sexes,75-79,Ljubinje,171.0
2013,Number,M,75-79,Ljubinje,60.0
2013,Number,F,75-79,Ljubinje,111.0
2013,Number,Both sexes,75-79,Ljubuški,1061.0
2013,Number,M,75-79,Ljubuški,439.0
2013,Number,F,75-79,Ljubuški,622.0
2013,Number,Both sexes,75-79,Maglaj,576.0
2013,Number,M,75-79,Maglaj,224.0
2013,Number,F,75-79,Maglaj,352.0
2013,Number,Both sexes,75-79,Milići,270.0
2013,Number,M,75-79,Milići,100.0
2013,Number,F,75-79,Milići,170.0
2013,Number,Both sexes,75-79,Modriča,1101.0
2013,Number,M,75-79,Modriča,480.0
2013,Number,F,75-79,Modriča,621.0
2013,Number,Both sexes,75-79,Mostar,3887.0
2013,Number,M,75-79,Mostar,1615.0
2013,Number,F,75-79,Mostar,2272.0
2013,Number,Both sexes,75-79,Mrkonjić Grad,823.0
2013,Number,M,75-79,Mrkonjić Grad,326.0
2013,Number,F,75-79,Mrkonjić Grad,497.0
2013,Number,Both sexes,75-79,Neum,201.0
2013,Number,M,75-79,Neum,91.0
2013,Number,F,75-79,Neum,110.0
2013,Number,Both sexes,75-79,Nevesinje,606.0
2013,Number,M,75-79,Nevesinje,235.0
2013,Number,F,75-79,Nevesinje,371.0
2013,Number,Both sexes,75-79,Novi Grad,1161.0
2013,Number,M,75-79,Novi Grad,447.0
2013,Number,F,75-79,Novi Grad,714.0
2013,Number,Both sexes,75-79,Sarajevo - Novi Grad,3664.0
2013,Number,M,75-79,Sarajevo - Novi Grad,1437.0
2013,Number,F,75-79,Sarajevo - Novi Grad,2227.0
2013,Number,Both sexes,75-79,Novi Travnik,581.0
2013,Number,M,75-79,Novi Travnik,246.0
2013,Number,F,75-79,Novi Travnik,335.0
2013,Number,Both sexes,75-79,Novo Goražde,145.0
2013,Number,M,75-79,Novo Goražde,65.0
2013,Number,F,75-79,Novo Goražde,80.0
2013,Number,Both sexes,75-79,Sarajevo - Novo Sarajevo,2731.0
2013,Number,M,75-79,Sarajevo - Novo Sarajevo,1024.0
2013,Number,F,75-79,Sarajevo - Novo Sarajevo,1707.0
2013,Number,Both sexes,75-79,Odžak,748.0
2013,Number,M,75-79,Odžak,284.0
2013,Number,F,75-79,Odžak,464.0
2013,Number,Both sexes,75-79,Olovo,293.0
2013,Number,M,75-79,Olovo,115.0
2013,Number,F,75-79,Olovo,178.0
2013,Number,Both sexes,75-79,Orašje,589.0
2013,Number,M,75-79,Orašje,193.0
2013,Number,F,75-79,Orašje,396.0
2013,Number,Both sexes,75-79,Osmaci,168.0
2013,Number,M,75-79,Osmaci,63.0
2013,Number,F,75-79,Osmaci,105.0
2013,Number,Both sexes,75-79,Oštra Luka,162.0
2013,Number,M,75-79,Oštra Luka,65.0
2013,Number,F,75-79,Oštra Luka,97.0
2013,Number,Both sexes,75-79,Pale - FBIH,41.0
2013,Number,M,75-79,Pale - FBIH,13.0
2013,Number,F,75-79,Pale - FBIH,28.0
2013,Number,Both sexes,75-79,Pale - RS,872.0
2013,Number,M,75-79,Pale - RS,350.0
2013,Number,F,75-79,Pale - RS,522.0
2013,Number,Both sexes,75-79,Pelagićevo,291.0
2013,Number,M,75-79,Pelagićevo,113.0
2013,Number,F,75-79,Pelagićevo,178.0
2013,Number,Both sexes,75-79,Petrovac,25.0
2013,Number,M,75-79,Petrovac,8.0
2013,Number,F,75-79,Petrovac,17.0
2013,Number,Both sexes,75-79,Petrovo,406.0
2013,Number,M,75-79,Petrovo,162.0
2013,Number,F,75-79,Petrovo,244.0
2013,Number,Both sexes,75-79,Posušje,605.0
2013,Number,M,75-79,Posušje,236.0
2013,Number,F,75-79,Posušje,369.0
2013,Number,Both sexes,75-79,Prijedor,3572.0
2013,Number,M,75-79,Prijedor,1399.0
2013,Number,F,75-79,Prijedor,2173.0
2013,Number,Both sexes,75-79,Prnjavor,1524.0
2013,Number,M,75-79,Prnjavor,595.0
2013,Number,F,75-79,Prnjavor,929.0
2013,Number,Both sexes,75-79,Prozor,470.0
2013,Number,M,75-79,Prozor,191.0
2013,Number,F,75-79,Prozor,279.0
2013,Number,Both sexes,75-79,Ravno,162.0
2013,Number,M,75-79,Ravno,66.0
2013,Number,F,75-79,Ravno,96.0
2013,Number,Both sexes,75-79,Ribnik,320.0
2013,Number,M,75-79,Ribnik,124.0
2013,Number,F,75-79,Ribnik,196.0
2013,Number,Both sexes,75-79,Rogatica,547.0
2013,Number,M,75-79,Rogatica,227.0
2013,Number,F,75-79,Rogatica,320.0
2013,Number,Both sexes,75-79,Rudo,382.0
2013,Number,M,75-79,Rudo,169.0
2013,Number,F,75-79,Rudo,213.0
2013,Number,Both sexes,75-79,Sanski Most,1042.0
2013,Number,M,75-79,Sanski Most,430.0
2013,Number,F,75-79,Sanski Most,612.0
2013,Number,Both sexes,75-79,Sapna,233.0
2013,Number,M,75-79,Sapna,101.0
2013,Number,F,75-79,Sapna,132.0
2013,Number,Both sexes,75-79,Sokolac,561.0
2013,Number,M,75-79,Sokolac,225.0
2013,Number,F,75-79,Sokolac,336.0
2013,Number,Both sexes,75-79,Srbac,746.0
2013,Number,M,75-79,Srbac,283.0
2013,Number,F,75-79,Srbac,463.0
2013,Number,Both sexes,75-79,Srebrenica,351.0
2013,Number,M,75-79,Srebrenica,129.0
2013,Number,F,75-79,Srebrenica,222.0
2013,Number,Both sexes,75-79,Srebrenik,963.0
2013,Number,M,75-79,Srebrenik,357.0
2013,Number,F,75-79,Srebrenik,606.0
2013,Number,Both sexes,75-79,Sarajevo - Stari Grad,1399.0
2013,Number,M,75-79,Sarajevo - Stari Grad,554.0
2013,Number,F,75-79,Sarajevo - Stari Grad,845.0
2013,Number,Both sexes,75-79,Stolac,589.0
2013,Number,M,75-79,Stolac,242.0
2013,Number,F,75-79,Stolac,347.0
2013,Number,Both sexes,75-79,Šamac,776.0
2013,Number,M,75-79,Šamac,317.0
2013,Number,F,75-79,Šamac,459.0
2013,Number,Both sexes,75-79,Šekovići,241.0
2013,Number,M,75-79,Šekovići,89.0
2013,Number,F,75-79,Šekovići,152.0
2013,Number,Both sexes,75-79,Šipovo,518.0
2013,Number,M,75-79,Šipovo,209.0
2013,Number,F,75-79,Šipovo,309.0
2013,Number,Both sexes,75-79,Široki Brijeg,1089.0
2013,Number,M,75-79,Široki Brijeg,414.0
2013,Number,F,75-79,Široki Brijeg,675.0
2013,Number,Both sexes,75-79,Teočak,131.0
2013,Number,M,75-79,Teočak,54.0
2013,Number,F,75-79,Teočak,77.0
2013,Number,Both sexes,75-79,Teslić,1470.0
2013,Number,M,75-79,Teslić,601.0
2013,Number,F,75-79,Teslić,869.0
2013,Number,Both sexes,75-79,Tešanj,726.0
2013,Number,M,75-79,Tešanj,303.0
2013,Number,F,75-79,Tešanj,423.0
2013,Number,Both sexes,75-79,Tomislavgrad,1047.0
2013,Number,M,75-79,Tomislavgrad,410.0
2013,Number,F,75-79,Tomislavgrad,637.0
2013,Number,Both sexes,75-79,Travnik,1349.0
2013,Number,M,75-79,Travnik,557.0
2013,Number,F,75-79,Travnik,792.0
2013,Number,Both sexes,75-79,Trebinje,1291.0
2013,Number,M,75-79,Trebinje,538.0
2013,Number,F,75-79,Trebinje,753.0
2013,Number,Both sexes,75-79,Trnovo - FBIH,76.0
2013,Number,M,75-79,Trnovo - FBIH,37.0
2013,Number,F,75-79,Trnovo - FBIH,39.0
2013,Number,Both sexes,75-79,Trnovo - RS,109.0
2013,Number,M,75-79,Trnovo - RS,53.0
2013,Number,F,75-79,Trnovo - RS,56.0
2013,Number,Both sexes,75-79,Tuzla,3976.0
2013,Number,M,75-79,Tuzla,1587.0
2013,Number,F,75-79,Tuzla,2389.0
2013,Number,Both sexes,75-79,Ugljevik,705.0
2013,Number,M,75-79,Ugljevik,290.0
2013,Number,F,75-79,Ugljevik,415.0
2013,Number,Both sexes,75-79,Usora,213.0
2013,Number,M,75-79,Usora,80.0
2013,Number,F,75-79,Usora,133.0
2013,Number,Both sexes,75-79,Vareš,474.0
2013,Number,M,75-79,Vareš,201.0
2013,Number,F,75-79,Vareš,273.0
2013,Number,Both sexes,75-79,Velika Kladuša,727.0
2013,Number,M,75-79,Velika Kladuša,270.0
2013,Number,F,75-79,Velika Kladuša,457.0
2013,Number,Both sexes,75-79,Visoko,864.0
2013,Number,M,75-79,Visoko,388.0
2013,Number,F,75-79,Visoko,476.0
2013,Number,Both sexes,75-79,Višegrad,555.0
2013,Number,M,75-79,Višegrad,212.0
2013,Number,F,75-79,Višegrad,343.0
2013,Number,Both sexes,75-79,Vitez,634.0
2013,Number,M,75-79,Vitez,265.0
2013,Number,F,75-79,Vitez,369.0
2013,Number,Both sexes,75-79,Vlasenica,304.0
2013,Number,M,75-79,Vlasenica,103.0
2013,Number,F,75-79,Vlasenica,201.0
2013,Number,Both sexes,75-79,Sarajevo - Vogošća,597.0
2013,Number,M,75-79,Sarajevo - Vogošća,244.0
2013,Number,F,75-79,Sarajevo - Vogošća,353.0
2013,Number,Both sexes,75-79,Vukosavlje,199.0
2013,Number,M,75-79,Vukosavlje,76.0
2013,Number,F,75-79,Vukosavlje,123.0
2013,Number,Both sexes,75-79,Zavidovići,811.0
2013,Number,M,75-79,Zavidovići,363.0
2013,Number,F,75-79,Zavidovići,448.0
2013,Number,Both sexes,75-79,Zenica,3171.0
2013,Number,M,75-79,Zenica,1309.0
2013,Number,F,75-79,Zenica,1862.0
2013,Number,Both sexes,75-79,Zvornik,1719.0
2013,Number,M,75-79,Zvornik,659.0
2013,Number,F,75-79,Zvornik,1060.0
2013,Number,Both sexes,75-79,Žepče,704.0
2013,Number,M,75-79,Žepče,289.0
2013,Number,F,75-79,Žepče,415.0
2013,Number,Both sexes,75-79,Živinice,1074.0
2013,Number,M,75-79,Živinice,441.0
2013,Number,F,75-79,Živinice,633.0
2013,Number,Both sexes,80-84,Banja Luka,3337.0
2013,Number,M,80-84,Banja Luka,1287.0
2013,Number,F,80-84,Banja Luka,2050.0
2013,Number,Both sexes,80-84,Banovići,215.0
2013,Number,M,80-84,Banovići,78.0
2013,Number,F,80-84,Banovići,137.0
2013,Number,Both sexes,80-84,Berkovići,78.0
2013,Number,M,80-84,Berkovići,36.0
2013,Number,F,80-84,Berkovići,42.0
2013,Number,Both sexes,80-84ać,752,
2013,Number,M,80-84ać,257,
2013,Number,F,80-84ać,495,
2013,Number,Both sexes,80-84,Bijeljina,2113.0
2013,Number,M,80-84,Bijeljina,803.0
2013,Number,F,80-84,Bijeljina,1310.0
2013,Number,Both sexes,80-84,Bileća,304.0
2013,Number,M,80-84,Bileća,125.0
2013,Number,F,80-84,Bileća,179.0
2013,Number,Both sexes,80-84,Bosanska Krupa,330.0
2013,Number,M,80-84,Bosanska Krupa,135.0
2013,Number,F,80-84,Bosanska Krupa,195.0
2013,Number,Both sexes,80-84,Bosanski Petrovac,233.0
2013,Number,M,80-84,Bosanski Petrovac,99.0
2013,Number,F,80-84,Bosanski Petrovac,134.0
2013,Number,Both sexes,80-84,Bosansko Grahovo,139.0
2013,Number,M,80-84,Bosansko Grahovo,55.0
2013,Number,F,80-84,Bosansko Grahovo,84.0
2013,Number,Both sexes,80-84,Bratunac,251.0
2013,Number,M,80-84,Bratunac,80.0
2013,Number,F,80-84,Bratunac,171.0
2013,Number,Both sexes,80-84,Brčko,1400.0
2013,Number,M,80-84,Brčko,513.0
2013,Number,F,80-84,Brčko,887.0
2013,Number,Both sexes,80-84,Breza,185.0
2013,Number,M,80-84,Breza,82.0
2013,Number,F,80-84,Breza,103.0
2013,Number,Both sexes,80-84,Brod,338.0
2013,Number,M,80-84,Brod,115.0
2013,Number,F,80-84,Brod,223.0
2013,Number,Both sexes,80-84,Bugojno,463.0
2013,Number,M,80-84,Bugojno,193.0
2013,Number,F,80-84,Bugojno,270.0
2013,Number,Both sexes,80-84,Busovača,221.0
2013,Number,M,80-84,Busovača,91.0
2013,Number,F,80-84,Busovača,130.0
2013,Number,Both sexes,80-84,Bužim,134.0
2013,Number,M,80-84,Bužim,51.0
2013,Number,F,80-84,Bužim,83.0
2013,Number,Both sexes,80-84,Cazin,520.0
2013,Number,M,80-84,Cazin,185.0
2013,Number,F,80-84,Cazin,335.0
2013,Number,Both sexes,80-84,Sarajevo - Centar,1399.0
2013,Number,M,80-84,Sarajevo - Centar,512.0
2013,Number,F,80-84,Sarajevo - Centar,887.0
2013,Number,Both sexes,80-84,Čajniče,110.0
2013,Number,M,80-84,Čajniče,39.0
2013,Number,F,80-84,Čajniče,71.0
2013,Number,Both sexes,80-84,Čapljina,654.0
2013,Number,M,80-84,Čapljina,265.0
2013,Number,F,80-84,Čapljina,389.0
2013,Number,Both sexes,80-84,Čelić,220.0
2013,Number,M,80-84,Čelić,99.0
2013,Number,F,80-84,Čelić,121.0
